Date,P,Temp,E,Q
6/30/2004,2.17,10.06385,4.42,40.94166667
7/1/2004,9.96,8.76665,4.427,40.94166667
7/2/2004,5.78,10.74165,4.433,43.22958333
7/3/2004,2.25,12.79445,4.439,40.08104167
7/4/2004,6.23,13.3972,4.445,38.07645833
7/5/2004,5.56,11.6333,4.449,40.65479167
7/6/2004,1.97,10.625,4.453,41.511875
7/7/2004,10.04,9.6111,4.456,46.09479167
7/8/2004,3.14,10.02775,4.459,46.951875
7/9/2004,2.72,10.86115,4.46,42.94270833
7/10/2004,2.12,10.1611,4.461,41.511875
7/11/2004,5.62,10.7167,4.462,40.36791667
7/12/2004,1.41,12.29445,4.461,40.94166667
7/13/2004,0.01,13.9611,4.46,37.219375
7/14/2004,0,12.65555,4.458,33.78395833
7/15/2004,0.83,12.41945,4.456,31.4925
7/16/2004,0.07,14.075,4.453,29.48791667
7/17/2004,0.66,16.6667,4.449,27.88354167
7/18/2004,0.1,18.11945,4.444,26.48104167
7/19/2004,9.25,17.19445,4.439,25.8825
7/20/2004,11.24,15.04165,4.433,30.34854167
7/21/2004,3.64,13.62775,4.426,37.50625
7/22/2004,12.97,14.7139,4.419,34.35416667
7/23/2004,6.15,10.80555,4.411,37.219375
7/24/2004,0.13,10.99445,4.402,40.65479167
7/25/2004,0.01,13.4417,4.393,34.06729167
7/26/2004,0.11,15.2778,4.383,30.06166667
7/27/2004,0,16.82225,4.372,27.48333333
7/28/2004,0,16.3,4.361,25.50708333
7/29/2004,0,15.8361,4.349,24.04791667
7/30/2004,0.07,17.43055,4.336,22.84729167
7/31/2004,0.1,18.96945,4.322,21.845
8/1/2004,0.15,20.80275,4.308,20.84270833
8/2/2004,0,20.37775,4.294,19.89708333
8/3/2004,0.04,16.91115,4.278,18.923125
8/4/2004,0,16.825,4.262,18.03770833
8/5/2004,0,15.3,4.245,17.435625
8/6/2004,0.42,14.3667,4.228,16.97875
8/7/2004,0.43,14.78335,4.21,16.405
8/8/2004,1.53,13.6028,4.191,16.23145833
8/9/2004,0.83,12.6111,4.172,16.60333333
8/10/2004,0,15.27225,4.152,15.91625
8/11/2004,0,17.35,4.132,15.05916667
8/12/2004,1.03,19.18335,4.111,14.42875
8/13/2004,0,20.3417,4.089,13.82666667
8/14/2004,0,21.11665,4.067,13.28479167
8/15/2004,1.11,18.0861,4.044,12.96958333
8/16/2004,0.03,17.71945,4.021,12.99791667
8/17/2004,0.74,19.0361,3.997,12.99791667
8/18/2004,0.37,19.05275,3.972,12.68270833
8/19/2004,0.16,18.85555,3.947,12.10895833
8/20/2004,0.23,18,3.922,11.73708333
8/21/2004,1.46,16.53055,3.895,11.30854167
8/22/2004,15.01,8.775,3.869,12.51270833
8/23/2004,4.35,3.2056,3.841,17.83583333
8/24/2004,0.67,3.87225,3.814,16.63520833
8/25/2004,0.53,5.39725,3.785,14.630625
8/26/2004,0.22,8.9528,3.757,13.45479167
8/27/2004,0,12.05275,3.727,12.76770833
8/28/2004,0,11.8361,3.698,12.1975
8/29/2004,0,10.8889,3.667,11.62375
8/30/2004,0.28,11.2167,3.637,11.251875
8/31/2004,0.68,12.4139,3.606,10.965
9/1/2004,0.3,12.625,3.574,10.763125
9/2/2004,0,13.2611,3.542,10.508125
9/3/2004,1.23,13.69725,3.509,10.27791667
9/4/2004,12.49,9.1139,3.476,10.795
9/5/2004,0.47,5.51115,3.443,15.22916667
9/6/2004,0.65,3.325,3.409,15.14416667
9/7/2004,2.77,4.7,3.375,13.02625
9/8/2004,13.74,5.89445,3.341,12.85625
9/9/2004,0.54,8.28055,3.306,18.40958333
9/10/2004,0.7,10.84725,3.271,17.435625
9/11/2004,1.73,13.3111,3.235,14.11354167
9/12/2004,7.05,7.5972,3.199,13.45479167
9/13/2004,2.37,2.8333,3.163,14.08520833
9/14/2004,2.99,4.26945,3.127,15.544375
9/15/2004,4.91,6.4,3.09,14.885625
9/16/2004,0.97,8.8389,3.053,14.85729167
9/17/2004,0,8.1111,3.015,15.03083333
9/18/2004,0,7.5028,2.977,13.94354167
9/19/2004,0.04,8.84165,2.939,12.79604167
9/20/2004,0.33,8.72225,2.901,12.2825
9/21/2004,0.09,12,2.863,12.16916667
9/22/2004,0.66,14.45555,2.824,11.96729167
9/23/2004,2.24,14.81385,2.785,11.56708333
9/24/2004,43.83,7.79445,2.746,21.95833333
9/25/2004,11.68,4.0917,2.707,58.405625
9/26/2004,1.85,6.0889,2.667,45.23416667
9/27/2004,0.02,7.68335,2.627,31.779375
9/28/2004,0.3,9.5972,2.588,28.00041667
9/29/2004,0.16,13.1611,2.548,25.25208333
9/30/2004,0,15.45,2.507,22.90395833
10/1/2004,0,16.43335,2.467,21.44479167
10/2/2004,0.08,15.46945,2.427,20.12729167
10/3/2004,3.68,10.29445,2.386,18.97979167
10/4/2004,1.15,5.70835,2.346,22.67375
10/5/2004,0.16,5.85275,2.305,20.78604167
10/6/2004,0.5,4.775,2.264,19.61020833
10/7/2004,0.44,3.85275,2.224,18.46625
10/8/2004,0.28,4.4611,2.183,17.69416667
10/9/2004,0.29,4.8861,2.142,17.03541667
10/10/2004,0.69,6.1972,2.101,16.49
10/11/2004,0,9.0472,2.06,16.06145833
10/12/2004,2.28,8.4889,2.02,15.40270833
10/13/2004,7.41,4.61945,1.979,16.91854167
10/14/2004,1.1,0.6528,1.938,19.61020833
10/15/2004,1.72,-0.9278,1.897,18.69645833
10/16/2004,4.62,0.3889,1.856,17.435625
10/17/2004,3.55,3.1361,1.816,17.54895833
10/18/2004,0.57,5.225,1.775,17.75083333
10/19/2004,0.27,7.61945,1.735,17.46395833
10/20/2004,0,8.87225,1.694,17.46395833
10/21/2004,1.25,6.9583,1.654,17.26208333
10/22/2004,0.4,6.50275,1.614,17.350625
10/23/2004,0.02,8.2417,1.574,16.72020833
10/24/2004,0,7.9111,1.534,16.06145833
10/25/2004,0,7.50555,1.495,15.60458333
10/26/2004,0.05,5.0111,1.455,15.20083333
10/27/2004,0,3.98885,1.416,14.9175
10/28/2004,4.02,2.6389,1.377,14.68729167
10/29/2004,8.31,2.5639,1.338,17.09208333
10/30/2004,8.52,1.55275,1.299,19.75541667
10/31/2004,10.54,1.3278,1.261,23.82125
11/1/2004,9.39,1.3222,1.222,27.48333333
11/2/2004,17.28,-1.1,1.184,32.06625
11/3/2004,1.05,-2.38055,1.147,27.62854167
11/4/2004,5.91,-4.2611,1.109,24.16479167
11/5/2004,1.92,-2.525,1.072,22.98895833
11/6/2004,2.65,-1.925,1.035,22.27354167
11/7/2004,9.67,0.11115,0.999,24.33479167
11/8/2004,9.03,-1.00555,0.963,32.06625
11/9/2004,3.88,-3.15555,0.927,30.06166667
11/10/2004,0.88,-4.4972,0.891,26.73958333
11/11/2004,4.61,-4.4611,0.856,23.96291667
11/12/2004,4.6,-2.15,0.821,22.53208333
11/13/2004,0.56,0.6611,0.787,23.99125
11/14/2004,0.14,1.4194,0.753,24.04791667
11/15/2004,0.11,1.1222,0.719,23.3325
11/16/2004,1.04,0.375,0.686,22.61708333
11/17/2004,0.64,-0.26665,0.653,21.95833333
11/18/2004,3.42,-1.5056,0.62,22.70208333
11/19/2004,5.59,-3.45275,0.588,22.58875
11/20/2004,1.98,-4.675,0.557,22.131875
11/21/2004,15.61,-5.1389,0.526,21.32791667
11/22/2004,10.95,-3.06665,0.495,22.16020833
11/23/2004,2.46,-7.5194,0.465,23.704375
11/24/2004,0.39,-10.4167,0.435,18.60791667
11/25/2004,0.41,-10.4472,0.406,14.00020833
11/26/2004,0.37,-8.7056,0.377,13.02625
11/27/2004,4.63,-8.1,0.349,14.630625
11/28/2004,2.91,-5.9639,0.321,22.90395833
11/29/2004,0.1,-7.7111,0.294,21.95833333
11/30/2004,13.66,-6.20275,0.267,19.52520833
12/1/2004,0.49,-7.11945,0.241,18.46625
12/2/2004,3.92,-7.95555,0.215,17.83583333
12/3/2004,0.17,-11.4472,0.19,16.17479167
12/4/2004,0.4,-11.66945,0.166,12.13729167
12/5/2004,0.09,-10.7667,0.142,8.588541667
12/6/2004,0.55,-10.94165,0.118,8.588541667
12/7/2004,7.41,-8.80835,0.096,11.45020833
12/8/2004,8.94,-5.83615,0.073,17.17708333
12/9/2004,2.78,-5.2833,0.052,21.473125
12/10/2004,12.5,-3.44725,0.031,22.93229167
12/11/2004,0.5,-5.925,0.01,22.216875
12/12/2004,0.81,-8.05275,0,19.69875
12/13/2004,0.97,-7.70555,0,18.63625
12/14/2004,6.36,-3.94165,0,18.29270833
12/15/2004,1.89,-6.725,0,18.009375
12/16/2004,1.51,-9.2222,0,17.32229167
12/17/2004,2.75,-8.1611,0,16.97875
12/18/2004,1.97,-10.8139,0,16.46166667
12/19/2004,6.4,-10.91665,0,17.8075
12/20/2004,11.2,-6.5278,0,20.01041667
12/21/2004,19.68,-4.2694,0,19.86875
12/22/2004,19.07,-3.17775,0,18.97979167
12/23/2004,4.19,-0.95835,0,20.21229167
12/24/2004,1.65,-2.3917,0,20.070625
12/25/2004,3.75,-5.73335,0,18.40958333
12/26/2004,11.99,-4.7611,0,17.75083333
12/27/2004,9.58,-4.76945,0,17.12041667
12/28/2004,3.99,-6.8861,0,16.54666667
12/29/2004,10.73,-7.18335,0,15.948125
12/30/2004,4.24,-9.2889,0,15.14416667
12/31/2004,6.63,-9.46945,0,14.85729167
1/1/2005,12.63,-7.90835,0,15.0025
1/2/2005,4.72,-11.875,0,15.14416667
1/3/2005,3.34,-11.1972,0,14.65895833
1/4/2005,3.08,-9.08055,0,14.9175
1/5/2005,0.23,-11.1389,0,14.25875
1/6/2005,0.98,-11.36385,0,13.74166667
1/7/2005,0.15,-11.99445,0,11.45020833
1/8/2005,3.29,-11.8639,0,9.162291667
1/9/2005,0.59,-14.1833,0,10.30625
1/10/2005,0.4,-12.1361,0,8.588541667
1/11/2005,0.18,-12.6722,0,8.588541667
1/12/2005,0.84,-12.77775,0,8.588541667
1/13/2005,2.4,-11.60275,0,8.014791667
1/14/2005,2.02,-6.525,0,10.30625
1/15/2005,0.26,-6.3889,0,14.31541667
1/16/2005,1.85,-7.7,0,17.17708333
1/17/2005,1,-6.00555,0,16.033125
1/18/2005,0.15,-8.08055,0,14.31541667
1/19/2005,5.47,-5.59445,0,13.74166667
1/20/2005,10.64,-2.7611,0,16.46166667
1/21/2005,13.07,-2.4889,0,18.46625
1/22/2005,16.03,-4.4639,0,17.8925
1/23/2005,0.85,-7.7667,0,16.51833333
1/24/2005,18.03,-5.4278,0,16.06145833
1/25/2005,10.23,-0.5583,0,18.009375
1/26/2005,0.07,-0.2028,0,22.04333333
1/27/2005,0.47,-1.05555,0,21.04104167
1/28/2005,0.17,-0.9722,0,19.581875
1/29/2005,0.09,-2.975,0,18.55125
1/30/2005,0.06,-2.7139,0,17.605625
1/31/2005,0.31,-1.95555,0,16.91854167
2/1/2005,0.02,-4.09445,0,16.74854167
2/2/2005,0,-4.45555,0,16.17479167
2/3/2005,0,-3.93055,0,16.91854167
2/4/2005,0.01,-2.0889,0,17.03541667
2/5/2005,0,-2.30555,0,17.40729167
2/6/2005,0.28,-3.20555,0,17.29041667
2/7/2005,0.03,-0.3111,0,16.80520833
2/8/2005,1.69,-1.48055,0,17.00708333
2/9/2005,6.39,-2.72225,0.012,17.92083333
2/10/2005,0.78,-2.7083,0.032,18.97979167
2/11/2005,2.36,-2.95555,0.053,18.668125
2/12/2005,4.34,-2.36115,0.075,19.125
2/13/2005,1.44,-3.10275,0.097,19.32333333
2/14/2005,3.19,-6.575,0.12,19.15333333
2/15/2005,0.59,-15.08335,0.143,17.46395833
2/16/2005,0.07,-16.99445,0.167,13.228125
2/17/2005,0.64,-13.76665,0.192,11.96729167
2/18/2005,16.11,-10.2556,0.217,15.26104167
2/19/2005,7.77,-6.06665,0.242,16.946875
2/20/2005,3.05,-7.02225,0.269,17.75083333
2/21/2005,8.79,-9.41945,0.295,17.00708333
2/22/2005,3.66,-8.6722,0.323,16.203125
2/23/2005,0.16,-7.8472,0.35,15.43104167
2/24/2005,0.28,-9.15555,0.379,15.03083333
2/25/2005,0.45,-9.3361,0.407,14.82895833
2/26/2005,0.03,-9.37775,0.437,15.1725
2/27/2005,0.35,-7.71665,0.466,14.68729167
2/28/2005,1,-4.12225,0.497,14.630625
3/1/2005,1.33,-2.8889,0.527,14.48541667
3/2/2005,0.41,-3.3083,0.558,14.51375
3/3/2005,1.13,-3.13055,0.59,14.40041667
3/4/2005,6.57,-1.58055,0.622,14.97416667
3/5/2005,3.45,0.97775,0.655,18.38125
3/6/2005,0.28,3.81945,0.687,22.56041667
3/7/2005,0.11,3.63335,0.721,28.37229167
3/8/2005,0.87,1.3139,0.754,32.63645833
3/9/2005,0.02,-0.15555,0.789,33.78395833
3/10/2005,0.05,-1.7,0.823,33.78395833
3/11/2005,0,-5.04445,0.858,32.63645833
3/12/2005,0.05,-4.7333,0.893,30.91875
3/13/2005,1.41,-1.6639,0.929,28.91416667
3/14/2005,12.72,-0.18615,0.965,31.205625
3/15/2005,18.12,-0.73055,1.001,43.22958333
3/16/2005,3.31,-1.6028,1.037,56.11416667
3/17/2005,7.71,1.05835,1.074,50.67416667
3/18/2005,10.82,2.1361,1.111,64.41583333
3/19/2005,1.99,1.8139,1.149,80.44895833
3/20/2005,13.32,0.13055,1.187,78.73125
3/21/2005,1.46,1.1833,1.225,75.86958333
3/22/2005,1.07,5.1806,1.263,69.56895833
3/23/2005,3.46,5.63885,1.301,74.151875
3/24/2005,5.82,2.98055,1.34,86.17583333
3/25/2005,3.88,3.14445,1.379,90.46833333
3/26/2005,8.65,3.4889,1.418,97.05229167
3/27/2005,1.76,3.3667,1.457,107.0752083
3/28/2005,0.57,3.13055,1.497,108.2191667
3/29/2005,2.95,2.34725,1.536,106.2145833
3/30/2005,1.37,1.85275,1.576,99.630625
3/31/2005,0.43,3.7111,1.616,93.33354167
4/1/2005,10.27,3.84165,1.656,92.75979167
4/2/2005,9.01,3.34165,1.697,102.4922917
4/3/2005,6.78,3.38335,1.737,103.0660417
4/4/2005,15.14,2.1056,1.778,120.243125
4/5/2005,2.62,-0.0139,1.818,122.8214583
4/6/2005,0.25,0.1139,1.859,112.7985417
4/7/2005,2.59,1.8278,1.899,103.3529167
4/8/2005,7.75,5.02225,1.94,98.48666667
4/9/2005,6.37,2.03055,1.981,112.5152083
4/10/2005,6.11,0.1083,2.022,108.5060417
4/11/2005,2.51,0.6111,2.063,101.9220833
4/12/2005,0.76,-0.36385,2.104,95.05125
4/13/2005,0.38,0.5278,2.144,88.750625
4/14/2005,2.35,2.3222,2.185,86.45916667
4/15/2005,2.81,0.1778,2.226,83.5975
4/16/2005,1,3.63055,2.267,81.30604167
4/17/2005,2.87,5.20835,2.307,82.74041667
4/18/2005,13.55,1.83885,2.348,96.76895833
4/19/2005,0.78,1.58055,2.389,94.190625
4/20/2005,0.84,2.5722,2.429,88.46375
4/21/2005,0.16,5,2.469,88.176875
4/22/2005,5.01,3.47775,2.51,91.89916667
4/23/2005,0.22,2.7861,2.55,94.4775
4/24/2005,3.51,2.4972,2.59,94.4775
4/25/2005,5.5,4.39725,2.63,95.05125
4/26/2005,6.82,2.44165,2.669,102.2054167
4/27/2005,2.15,2.68335,2.709,100.204375
4/28/2005,1.72,2.65835,2.748,97.33916667
4/29/2005,11.37,3.0889,2.787,104.496875
4/30/2005,9,3.9083,2.826,131.123125
5/1/2005,3.13,5.2583,2.865,135.989375
5/2/2005,3.08,5.45835,2.903,153.1664583
5/3/2005,9.45,4.90835,2.942,172.06125
5/4/2005,12.25,2.22225,2.98,187.2372917
5/5/2005,1.03,6.7,3.017,176.6441667
5/6/2005,6.28,4.99445,3.055,192.6772917
5/7/2005,2.98,2.1639,3.092,206.7058333
5/8/2005,8.61,2.2028,3.129,190.9595833
5/9/2005,0.27,5.31945,3.165,174.6395833
5/10/2005,0.39,10.9778,3.201,177.214375
5/11/2005,0.16,14.7389,3.237,229.0360417
5/12/2005,0.07,15.7611,3.273,326.3752083
5/13/2005,0.29,15.93335,3.308,412.2641667
5/14/2005,0.39,15.15555,3.343,478.1108333
5/15/2005,0.04,13.9333,3.377,506.7416667
5/16/2005,0,13.29725,3.411,475.2491667
5/17/2005,0.21,12.775,3.445,449.48
5/18/2005,0.22,13.8583,3.478,417.9910417
5/19/2005,1.04,14.7111,3.511,415.1258333
5/20/2005,4.66,12.39165,3.544,417.9910417
5/21/2005,4.41,9.49165,3.576,412.2641667
5/22/2005,3.92,6.5778,3.607,357.8677083
5/23/2005,0.52,6.7889,3.638,300.6095833
5/24/2005,0.43,9.10835,3.669,261.09875
5/25/2005,13.68,12.79445,3.699,250.2222917
5/26/2005,7.63,12.34445,3.729,366.45625
5/27/2005,3.98,13.2889,3.758,323.5135417
5/28/2005,4.23,12.075,3.787,312.0597917
5/29/2005,0.73,10.31945,3.815,282.571875
5/30/2005,0.9,11.14725,3.843,244.7822917
5/31/2005,4.75,13.98335,3.87,221.8783333
6/1/2005,9.28,9.80555,3.897,244.2085417
6/2/2005,4.49,8.7583,3.923,224.1697917
6/3/2005,0.09,8.25835,3.949,193.534375
6/4/2005,2.91,8.42775,3.974,167.481875
6/5/2005,0.44,10.19165,3.998,158.6064583
6/6/2005,4.43,9.8,4.022,150.3047917
6/7/2005,23.07,6.16945,4.045,184.9458333
6/8/2005,0.82,6.10555,4.068,192.960625
6/9/2005,3.27,7.87225,4.09,150.3047917
6/10/2005,9.16,8.45835,4.112,145.1516667
6/11/2005,12.25,4.8889,4.133,146.5825
6/12/2005,6.95,3.45835,4.154,158.3195833
6/13/2005,1.21,7.925,4.173,144.8647917
6/14/2005,1.45,12.8,4.192,131.9802083
6/15/2005,8.95,10.90555,4.211,125.683125
6/16/2005,7.59,9.51945,4.229,138.8510417
6/17/2005,0.59,10.31385,4.246,136.85
6/18/2005,0.85,13.6611,4.263,121.9608333
6/19/2005,1.25,16.05835,4.279,113.9460417
6/20/2005,1.32,18.29725,4.294,109.936875
6/21/2005,8.7,14.6444,4.309,105.6408333
6/22/2005,12.14,5.2,4.323,123.6785417
6/23/2005,11.84,3.3389,4.337,124.2522917
6/24/2005,0.49,7.3972,4.349,115.376875
6/25/2005,1.14,11.4806,4.361,106.2145833
6/26/2005,3.14,15.38335,4.373,98.77
6/27/2005,0.27,13.6861,4.383,94.764375
6/28/2005,2.68,8.41945,4.394,90.46833333
6/29/2005,0.28,6.9361,4.403,86.74604167
6/30/2005,1.46,8.18335,4.412,80.73583333
7/1/2005,0.9,10.3222,4.42,74.72208333
7/2/2005,14.55,7.725,4.427,76.43979167
7/3/2005,8.32,7.25555,4.433,95.33458333
7/4/2005,4.5,8.2028,4.439,93.90375
7/5/2005,3.25,9.85555,4.445,87.31979167
7/6/2005,4.05,9.8278,4.449,83.02375
7/7/2005,7.23,8.7139,4.453,79.018125
7/8/2005,1.15,10.9778,4.456,79.305
7/9/2005,1.58,11.9333,4.459,73.865
7/10/2005,0.54,10.1778,4.46,68.99520833
7/11/2005,0.86,11.7361,4.461,65.55979167
7/12/2005,0.14,8.1389,4.462,61.55416667
7/13/2005,3.82,8.9306,4.461,59.26270833
7/14/2005,3.32,8.55555,4.46,61.26729167
7/15/2005,2.11,8.5056,4.458,58.68895833
7/16/2005,6.04,8.91665,4.456,55.82729167
7/17/2005,8.47,8.8028,4.453,56.68791667
7/18/2005,0.58,10.14445,4.449,56.11416667
7/19/2005,4.99,12.20555,4.444,52.105
7/20/2005,3.62,10.12775,4.439,51.53125
7/21/2005,0.48,9.9111,4.433,51.24791667
7/22/2005,5.74,9.01665,4.426,48.09583333
7/23/2005,6.07,9.8611,4.419,51.24791667
7/24/2005,3.35,11.12225,4.411,52.965625
7/25/2005,7.66,11.15,4.402,56.11416667
7/26/2005,6.94,10.32775,4.393,66.13354167
7/27/2005,0.39,13.43335,4.383,65.27645833
7/28/2005,0.12,17.4333,4.372,56.40104167
7/29/2005,0.35,16.11945,4.361,48.66958333
7/30/2005,0.03,13.58335,4.349,44.37708333
7/31/2005,0,11.85275,4.336,41.79875
8/1/2005,0.06,13.50555,4.322,39.50729167
8/2/2005,0.05,14.8222,4.308,37.78958333
8/3/2005,0,15.6056,4.294,35.785
8/4/2005,2.66,16.79725,4.278,34.35416667
8/5/2005,0.78,15.7,4.262,33.49708333
8/6/2005,0.03,15.6667,4.245,32.34958333
8/7/2005,0.24,16.0028,4.228,30.91875
8/8/2005,0.93,15.41945,4.21,29.48791667
8/9/2005,0.46,16.70835,4.191,28.6025
8/10/2005,0.13,15.9722,4.172,27.37
8/11/2005,0.29,14.7139,4.152,26.0525
8/12/2005,1.16,14.01945,4.132,25.16354167
8/13/2005,0.19,14.05835,4.111,24.24979167
8/14/2005,5,14.2528,4.089,24.01958333
8/15/2005,16.04,12.05,4.067,28.6025
8/16/2005,4.91,10.5778,4.044,34.92791667
8/17/2005,4.61,10.1278,4.021,34.06729167
8/18/2005,0.58,12.85555,3.997,32.34958333
8/19/2005,2.02,16.58335,3.972,28.91416667
8/20/2005,3.24,15.93055,3.947,27.25666667
8/21/2005,3.44,11.90555,3.922,27.68520833
8/22/2005,0.49,13.39445,3.895,27.68520833
8/23/2005,0,12.725,3.869,25.42208333
8/24/2005,0.32,8.325,3.841,24.04791667
8/25/2005,0.12,5.98615,3.814,22.960625
8/26/2005,0.24,8.45835,3.785,22.131875
8/27/2005,0.27,9.92225,3.757,21.41645833
8/28/2005,4.26,7.52775,3.727,20.78604167
8/29/2005,2.47,6.81665,3.698,21.98666667
8/30/2005,0.32,9.1028,3.667,22.67375
8/31/2005,0.29,10.49445,3.637,21.24291667
9/1/2005,0.34,11.4111,3.606,20.09895833
9/2/2005,0,12.5472,3.574,19.38354167
9/3/2005,0,13.95835,3.542,18.923125
9/4/2005,0,14.48335,3.509,18.20770833
9/5/2005,0.01,13.56385,3.476,17.63395833
9/6/2005,0,13.3528,3.443,17.17708333
9/7/2005,0.04,13.54165,3.409,16.946875
9/8/2005,0,14.66665,3.375,16.54666667
9/9/2005,0,14.7778,3.341,16.08979167
9/10/2005,0.07,15.39445,3.306,15.66125
9/11/2005,1.95,12.81945,3.271,15.289375
9/12/2005,4.77,5.63055,3.235,15.74625
9/13/2005,0.53,5.3222,3.199,17.06375
9/14/2005,1.7,6.6833,3.163,17.20541667
9/15/2005,4.07,6.275,3.127,17.09208333
9/16/2005,0.42,6.69165,3.09,17.8075
9/17/2005,0.17,7.66665,3.053,17.350625
9/18/2005,0.01,7.95,3.015,16.32
9/19/2005,0.03,7.7972,2.977,15.71791667
9/20/2005,0.4,4.3528,2.939,15.289375
9/21/2005,0.08,2.12225,2.901,15.20083333
9/22/2005,0,4.1472,2.863,15.22916667
9/23/2005,0,5.87225,2.824,15.03083333
9/24/2005,0.19,7.3611,2.785,15.0025
9/25/2005,0.06,8.2528,2.746,14.9175
9/26/2005,0.12,9.24165,2.707,14.51375
9/27/2005,0.34,11.24445,2.667,14.19854167
9/28/2005,0,12.0222,2.627,13.886875
9/29/2005,0.27,12.38335,2.588,13.65666667
9/30/2005,0.2,12.06115,2.548,13.45479167
10/1/2005,0,10.64165,2.507,13.08291667
10/2/2005,0.03,10.60555,2.467,12.824375
10/3/2005,0.11,12.20555,2.427,12.71104167
10/4/2005,0,12.76115,2.386,12.62604167
10/5/2005,0.02,13.13615,2.346,12.48083333
10/6/2005,5.04,10.52225,2.305,12.33916667
10/7/2005,32.17,4.35555,2.264,19.32333333
10/8/2005,1.49,2.5028,2.224,23.07395833
10/9/2005,2.49,3.2861,2.183,19.81208333
10/10/2005,0.48,5.40275,2.142,16.66354167
10/11/2005,0.75,8.10275,2.101,15.63291667
10/12/2005,0.51,7.45555,2.06,15.22916667
10/13/2005,4.77,6.4639,2.02,15.22916667
10/14/2005,7.06,5.33055,1.979,16.51833333
10/15/2005,6.05,4.79445,1.938,18.80979167
10/16/2005,1.12,4.6556,1.897,19.86875
10/17/2005,0.24,3.95555,1.856,19.44020833
10/18/2005,0.07,3.3278,1.816,18.15104167
10/19/2005,2.18,2.42775,1.775,17.29041667
10/20/2005,0.04,2.45,1.735,17.49229167
10/21/2005,0.54,4.08335,1.694,16.861875
10/22/2005,0.09,5.49445,1.654,16.08979167
10/23/2005,0.22,7.05,1.614,15.88791667
10/24/2005,0.07,4.15275,1.574,15.48770833
10/25/2005,0.28,2.0639,1.534,15.0025
10/26/2005,0.09,1.80275,1.495,14.68729167
10/27/2005,1.9,3.25835,1.455,14.42875
10/28/2005,10.93,0.6861,1.416,16.17479167
10/29/2005,0.81,-1.5917,1.377,18.753125
10/30/2005,1.26,0.8389,1.338,16.80520833
10/31/2005,4.92,-0.54725,1.299,15.459375
11/1/2005,2.13,-2.07775,1.261,16.72020833
11/2/2005,0.99,-0.35,1.222,16.203125
11/3/2005,14.68,1.63055,1.184,15.34604167
11/4/2005,2.16,-1.7222,1.147,18.29270833
11/5/2005,0.83,-3.5528,1.109,17.66583333
11/6/2005,0.37,-3.9972,1.072,15.97645833
11/7/2005,0.23,-3.98055,1.035,14.45708333
11/8/2005,0.07,-3.06945,0.999,15.63291667
11/9/2005,0.95,-3.3111,0.963,14.31541667
11/10/2005,0,-0.1917,0.927,13.51145833
11/11/2005,0.07,-1.6889,0.891,14.65895833
11/12/2005,0.42,-4.86665,0.856,12.88458333
11/13/2005,2.17,-4.68885,0.821,12.62604167
11/14/2005,0.41,-5.99445,0.787,14.57395833
11/15/2005,1.27,-2.6361,0.753,12.85625
11/16/2005,1.85,-1.69725,0.719,13.25645833
11/17/2005,8.43,-1.62775,0.686,14.85729167
11/18/2005,5.24,-4.475,0.653,15.71791667
11/19/2005,0.28,-4.62775,0.62,14.65895833
11/20/2005,0.71,-4.40555,0.588,13.57166667
11/21/2005,3.97,-2.9,0.557,12.22583333
11/22/2005,10.78,-8.63885,0.526,12.91291667
11/23/2005,0.58,-16.3972,0.495,12.16916667
11/24/2005,1.48,-16.76945,0.465,8.560208333
11/25/2005,0.45,-14.0111,0.435,7.0125
11/26/2005,0.36,-11.02775,0.406,5.868541667
11/27/2005,2.33,-8.9278,0.377,6.870833333
11/28/2005,0.37,-3.61945,0.349,9.162291667
11/29/2005,3.35,-2.475,0.321,15.88791667
11/30/2005,6.78,-2.5611,0.294,20.4425
12/1/2005,16.34,-1.3472,0.267,19.38354167
12/2/2005,10.2,-2.375,0.241,21.04104167
12/3/2005,3.7,-1.7167,0.215,19.35520833
12/4/2005,12.06,-2.0917,0.19,19.01166667
12/5/2005,4.99,-5.5694,0.166,18.60791667
12/6/2005,1.13,-8.4722,0.142,16.405
12/7/2005,3.88,-5.2167,0.118,14.42875
12/8/2005,14.99,-1.56115,0.096,14.28708333
12/9/2005,3.65,-0.6778,0.073,17.03541667
12/10/2005,1.43,1.1,0.052,16.89020833
12/11/2005,1,1.4083,0.031,17.03541667
12/12/2005,2.61,-3.85275,0.01,18.264375
12/13/2005,0.42,-5.4111,0,16.66354167
12/14/2005,0.08,-3.38335,0,15.63291667
12/15/2005,0.33,-4.39165,0,15.0025
12/16/2005,0.05,-4.19725,0,14.85729167
12/17/2005,0.02,-5.03055,0,14.28708333
12/18/2005,0.29,-5.73335,0,14.00020833
12/19/2005,0.43,-6.4,0,13.886875
12/20/2005,0.86,-6.78615,0,13.6
12/21/2005,0.5,-6.38885,0,13.36979167
12/22/2005,3.23,-7.5,0,13.08291667
12/23/2005,0.2,-7.0056,0,12.68270833
12/24/2005,0.3,-5.54445,0,12.31083333
12/25/2005,0.32,-4.27225,0,11.30854167
12/26/2005,0.19,-4.15275,0,11.93895833
12/27/2005,0.5,-4.68055,0,13.25645833
12/28/2005,0.05,-5.9611,0,13.94354167
12/29/2005,0.43,-4.38055,0,12.824375
12/30/2005,4.24,-3.4167,0,11.76541667
