Date,P,Temp,E,Q
7/10/2009,3.23,7.76945,4.46,182.3710417
7/11/2009,0.26,8.25,4.461,147.15625
7/12/2009,0.5,9.5889,4.462,124.5391667
7/13/2009,0.39,12.93335,4.461,112.5152083
7/14/2009,0.05,16.48885,4.46,104.496875
7/15/2009,0,16.79165,4.458,99.9175
7/16/2009,0.1,16.7639,4.456,94.4775
7/17/2009,11.12,14.7222,4.453,90.46833333
7/18/2009,9.11,13.6361,4.449,103.6397917
7/19/2009,11.64,13.28055,4.444,122.8214583
7/20/2009,0.65,14.5611,4.439,116.2339583
7/21/2009,2.53,18.02775,4.433,94.764375
7/22/2009,0.08,16.925,4.426,85.60208333
7/23/2009,0.07,15.5417,4.419,79.87520833
7/24/2009,0.02,14.9889,4.411,73.004375
7/25/2009,0.03,14.0222,4.402,67.2775
7/26/2009,0.09,13.62775,4.393,62.698125
7/27/2009,0.76,15.56665,4.383,58.68895833
7/28/2009,0.39,17.24445,4.372,56.97125
7/29/2009,0.79,16.5528,4.361,54.10958333
7/30/2009,0.49,16.4306,4.349,52.391875
7/31/2009,9.18,16.49165,4.336,49.53020833
8/1/2009,1.5,16.29445,4.322,53.24895833
8/2/2009,0.59,17.03335,4.308,48.95645833
8/3/2009,0.04,19.69165,4.294,44.09020833
8/4/2009,0.73,19.3278,4.278,41.225
8/5/2009,0.88,17.2861,4.262,40.94166667
8/6/2009,0.06,18.6417,4.245,39.50729167
8/7/2009,0.52,18.75,4.228,37.219375
8/8/2009,0.22,13.49725,4.21,35.21479167
8/9/2009,0.08,11.0472,4.191,33.21020833
8/10/2009,0.46,12.85,4.172,32.06625
8/11/2009,1.23,14.99725,4.152,30.91875
8/12/2009,0.59,15.53055,4.132,30.34854167
8/13/2009,1.68,14.4333,4.111,29.48791667
8/14/2009,0.08,17.58055,4.089,28.91416667
8/15/2009,1.19,15.09445,4.067,27.77020833
8/16/2009,0.58,11.94725,4.044,26.71125
8/17/2009,0.5,13.76665,4.021,25.93916667
8/18/2009,0.67,14.78335,3.997,25.22375
8/19/2009,0.02,15.8472,3.972,24.33479167
8/20/2009,2.67,17.15555,3.947,23.44583333
8/21/2009,0,16.66665,3.922,23.619375
8/22/2009,0.02,17.73335,3.895,23.56270833
8/23/2009,0.05,17.68335,3.869,21.95833333
8/24/2009,20.65,12.6222,3.841,26.424375
8/25/2009,0.97,13.7,3.814,30.34854167
8/26/2009,0.17,17.025,3.785,25.42208333
8/27/2009,0.14,14.16115,3.757,22.386875
8/28/2009,0,13.13885,3.727,21.15791667
8/29/2009,0.07,11.95555,3.698,20.47083333
8/30/2009,0.09,14.5,3.667,19.75541667
8/31/2009,0,14.92225,3.637,19.26666667
9/1/2009,0.31,17.47225,3.606,18.95145833
9/2/2009,3.83,16.9556,3.574,18.29270833
9/3/2009,7.02,12.94445,3.542,19.98208333
9/4/2009,0.87,13.3472,3.509,21.95833333
9/5/2009,1.66,14.93055,3.476,20.04229167
9/6/2009,0.45,12.74725,3.443,18.69645833
9/7/2009,0.1,13.725,3.409,18.179375
9/8/2009,0.05,14.21945,3.375,17.435625
9/9/2009,0,15.54165,3.341,16.80520833
9/10/2009,0.96,13.72775,3.306,16.34833333
9/11/2009,9.37,10.8778,3.271,18.009375
9/12/2009,2.57,8.7389,3.235,22.53208333
9/13/2009,0.53,10.0917,3.199,21.27125
9/14/2009,1.05,13.1361,3.163,18.95145833
9/15/2009,23.7,7.1,3.127,21.845
9/16/2009,11.29,5.775,3.09,37.78958333
9/17/2009,7.32,6.8139,3.053,37.219375
9/18/2009,0.44,5.4028,3.015,32.92333333
9/19/2009,0.3,6.4,2.977,28.05708333
9/20/2009,0.33,8.16945,2.939,24.363125
9/21/2009,0.53,9.71945,2.901,22.04333333
9/22/2009,0.12,11.075,2.863,20.47083333
9/23/2009,0.02,12.81665,2.824,19.35520833
9/24/2009,0.07,13.0861,2.785,18.55125
9/25/2009,0.12,13.57225,2.746,17.83583333
9/26/2009,11.78,10.4361,2.707,18.15104167
9/27/2009,3.59,5.4028,2.667,23.56270833
9/28/2009,0.55,7.34725,2.627,26.28270833
9/29/2009,0.4,10.80555,2.588,23.07395833
9/30/2009,0,12.36945,2.548,20.84270833
10/1/2009,0.12,12.83885,2.507,19.55354167
10/2/2009,3.69,8.4,2.467,18.63625
10/3/2009,9.07,5.30835,2.427,18.49458333
10/4/2009,10.92,5.5639,2.386,20.6125
10/5/2009,10.65,3.19165,2.346,31.205625
10/6/2009,0.96,2.49725,2.305,36.35875
10/7/2009,5.3,0.9167,2.264,30.91875
10/8/2009,1.14,1.48335,2.224,28.51395833
10/9/2009,6.4,2.86665,2.183,27.05479167
10/10/2009,1.23,1.7028,2.142,28.37229167
10/11/2009,7.76,0.38335,2.101,27.11145833
10/12/2009,1.09,-1.0861,2.06,27.37
10/13/2009,2.71,2.49445,2.02,26.62625
10/14/2009,0.43,5.86945,1.979,27.05479167
10/15/2009,0.29,6.98885,1.938,26.45270833
10/16/2009,0,8.9083,1.897,25.91083333
10/17/2009,0.07,7.9056,1.856,25.106875
10/18/2009,0.31,5.6556,1.816,24.50833333
10/19/2009,0,5.1361,1.775,23.99125
10/20/2009,0.02,3.9278,1.735,23.2475
10/21/2009,0,4.14445,1.694,22.41520833
10/22/2009,0.02,2.95555,1.654,21.78833333
10/23/2009,4.3,0.90555,1.614,21.29958333
10/24/2009,0.18,-0.78055,1.574,21.04104167
10/25/2009,0.03,-1.4417,1.534,20.6125
10/26/2009,0.31,2.56385,1.495,19.78375
10/27/2009,1.22,0.75555,1.455,20.18395833
10/28/2009,1.06,0.77775,1.416,20.35395833
10/29/2009,20.52,1.825,1.377,25.19541667
10/30/2009,47.85,2.78055,1.338,50.38729167
10/31/2009,11.92,2.175,1.299,115.66375
11/1/2009,6.75,0.5583,1.261,81.02270833
11/2/2009,0.35,0.09445,1.222,64.41583333
11/3/2009,1.37,1.74445,1.184,54.97020833
11/4/2009,2.23,3.30555,1.147,50.67416667
11/5/2009,0.29,3.74165,1.109,50.10041667
11/6/2009,0.38,4.4639,1.072,46.09479167
11/7/2009,4.2,2.8611,1.035,44.09020833
11/8/2009,2.66,0.27225,0.999,48.95645833
11/9/2009,0.08,-0.88055,0.963,46.09479167
11/10/2009,0.3,-1.8083,0.927,42.3725
11/11/2009,0.31,-3.24445,0.891,38.93708333
11/12/2009,0.25,-3.56385,0.856,34.35416667
11/13/2009,0.09,-3.225,0.821,33.49708333
11/14/2009,0.25,-4.88335,0.787,28.63083333
11/15/2009,0.49,-5.00835,0.753,27.19645833
11/16/2009,0.7,-4.00835,0.719,25.765625
11/17/2009,13.8,-3.39445,0.686,30.91875
11/18/2009,3.89,-2.1306,0.653,35.785
11/19/2009,15.06,-2.29725,0.62,35.21479167
11/20/2009,23.43,-1.5278,0.588,40.94166667
11/21/2009,4.77,-1.8278,0.557,47.525625
11/22/2009,0.28,-3.5,0.526,41.225
11/23/2009,3.92,-2.72225,0.495,36.35875
11/24/2009,21.27,-0.80835,0.465,43.80333333
11/25/2009,6.57,-3.0361,0.435,50.10041667
11/26/2009,4.29,-4.52225,0.406,44.09020833
11/27/2009,0.02,-2.80275,0.377,39.22395833
11/28/2009,0.17,-0.92775,0.349,37.50625
11/29/2009,0.02,-1.85,0.321,34.92791667
11/30/2009,4.14,-2.6,0.294,33.78395833
12/1/2009,0.18,-3.725,0.267,32.92333333
12/2/2009,0.06,-5.35835,0.241,30.91875
12/3/2009,0.15,-6.11945,0.215,25.56729167
12/4/2009,0,-5.71665,0.19,22.53208333
12/5/2009,0.03,-6.5139,0.166,23.67604167
12/6/2009,0.08,-5.75275,0.142,23.789375
12/7/2009,0.74,-4.9167,0.118,24.363125
12/8/2009,10.55,-5.7389,0.096,26.02416667
12/9/2009,0.79,-6.54445,0.073,27.94375
12/10/2009,0.53,-7.3528,0.052,27.11145833
12/11/2009,0.26,-6.03055,0.031,26.19416667
12/12/2009,0.41,-6.47775,0.01,23.82125
12/13/2009,0.2,-5.2583,0,21.41645833
12/14/2009,2.36,-3.175,0,21.98666667
12/15/2009,4.8,-3.4111,0,25.30875
12/16/2009,21.31,-1.3,0,28.14208333
12/17/2009,11.8,-1.2917,0,34.92791667
12/18/2009,3.48,-5.0389,0,32.92333333
12/19/2009,0.25,-7.41665,0,29.20104167
12/20/2009,5.94,-6.22775,0,26.254375
12/21/2009,3.03,-6.1972,0,26.1375
12/22/2009,0.06,-9.4,0,24.99354167
12/23/2009,2.17,-9.39165,0,22.70208333
12/24/2009,0.42,-8.0583,0,23.84958333
12/25/2009,0.08,-8.9917,0,24.16479167
12/26/2009,1.54,-8.3722,0,22.875625
12/27/2009,6.46,-6.33885,0,22.16020833
12/28/2009,12.2,-3.34165,0,22.75875
12/29/2009,2.34,-0.7472,0,26.339375
12/30/2009,0.1,-1.3083,0,28.485625
12/31/2009,0,-2.42225,0,26.79625
1/1/2010,7.32,-0.5833,0,24.363125
1/2/2010,9.34,-3.03055,0,26.36770833
1/3/2010,9.32,-3.65835,0,26.68291667
1/4/2010,4.36,-4.4139,0,25.42208333
1/5/2010,2.77,-4.7083,0,24.99354167
1/6/2010,0.66,-4.4333,0,24.70666667
1/7/2010,10.95,-4.575,0,24.24979167
1/8/2010,12.96,-7.83615,0,23.84958333
1/9/2010,0.4,-11.975,0,21.18625
1/10/2010,1.86,-12.2111,0,18.60791667
1/11/2010,3.77,-14.4,0,20.04229167
1/12/2010,7.54,-11.17225,0,18.60791667
1/13/2010,10.57,-5.8389,0,20.04229167
1/14/2010,10.84,-3.56665,0,22.90395833
1/15/2010,3.41,-2.9028,0,25.25208333
1/16/2010,2.31,-4.38055,0,24.04791667
1/17/2010,20.35,-1.93055,0,24.851875
1/18/2010,2.05,-1.18335,0,26.19416667
1/19/2010,13.17,-1.64165,0,27.85520833
1/20/2010,5.17,-2.48615,0,30.06166667
1/21/2010,2.29,-3.0972,0,28.63083333
1/22/2010,4.08,-3.6611,0,27.94375
1/23/2010,3.61,-3.13055,0,26.85291667
1/24/2010,9.37,-0.69165,0,27.571875
1/25/2010,1.51,0.0028,0,29.48791667
1/26/2010,2.98,0.825,0,29.48791667
1/27/2010,10.9,-0.52775,0,33.78395833
1/28/2010,0.52,-1.09165,0,39.50729167
1/29/2010,1.74,-1.3111,0,37.50625
1/30/2010,1.62,-1.6861,0,35.785
1/31/2010,0.25,-2.44445,0,34.64104167
2/1/2010,0.04,-4.0528,0,32.34958333
2/2/2010,1.11,-2.95555,0,30.34854167
2/3/2010,0.43,-1.0611,0,30.631875
2/4/2010,0.59,1.1278,0,31.205625
2/5/2010,0.88,-0.0278,0,32.63645833
2/6/2010,0.55,-1.60555,0,32.63645833
2/7/2010,1.66,-0.06665,0,32.92333333
2/8/2010,6.32,-0.30555,0,34.35416667
2/9/2010,1.79,-3.33615,0.012,36.071875
2/10/2010,1,-5.05555,0.032,34.64104167
2/11/2010,3.37,-3.375,0.053,33.78395833
2/12/2010,1.68,-3.4028,0.075,32.92333333
2/13/2010,5.87,-2.87775,0.097,33.21020833
2/14/2010,1.26,-4.2222,0.12,32.34958333
2/15/2010,2.96,-2.36115,0.143,31.205625
2/16/2010,0.19,-1.7639,0.167,31.205625
2/17/2010,0.76,-3.03055,0.192,29.77479167
2/18/2010,0.39,-1.425,0.217,28.63083333
2/19/2010,0.64,-1.7861,0.242,28.54229167
2/20/2010,0.71,0.1639,0.269,27.571875
2/21/2010,9.38,-0.25555,0.295,28.91416667
2/22/2010,10.07,-2.3306,0.323,30.91875
2/23/2010,1.05,-2.5861,0.35,29.48791667
2/24/2010,3.74,-4.35555,0.379,28.91416667
2/25/2010,4.21,-5.01945,0.407,28.28729167
2/26/2010,4.09,-4.95,0.437,28.34395833
2/27/2010,1.17,-6.00835,0.466,27.39833333
2/28/2010,1.63,-7.28335,0.497,25.595625
3/1/2010,1.62,-1.6972,0.527,25.56729167
3/2/2010,11.62,0.0528,0.558,27.60020833
3/3/2010,5.87,-3.10555,0.59,30.631875
3/4/2010,4.65,-4.46945,0.622,28.54229167
3/5/2010,0.86,-5.09445,0.655,27.39833333
3/6/2010,0.17,-8.44445,0.687,26.339375
3/7/2010,0.2,-7.6139,0.721,25.45041667
3/8/2010,2.08,-6.04165,0.754,24.90854167
3/9/2010,7.09,-2.84165,0.789,25.47875
3/10/2010,5.89,0.47225,0.823,27.571875
3/11/2010,1.06,2.04445,0.858,26.76791667
3/12/2010,0.16,3.51945,0.893,27.51166667
3/13/2010,0.04,5.0333,0.929,29.20104167
3/14/2010,0.48,3.4167,0.965,33.21020833
3/15/2010,0.25,3.4778,1.001,38.65020833
3/16/2010,4.97,0.74725,1.037,44.66041667
3/17/2010,8.92,-2.51945,1.074,47.525625
3/18/2010,0.58,-3.24165,1.111,45.23416667
3/19/2010,0.05,-1.2806,1.149,42.659375
3/20/2010,1.09,2.45555,1.187,41.79875
3/21/2010,1,4.29445,1.225,42.94270833
3/22/2010,4.03,4.71665,1.263,50.38729167
3/23/2010,20.33,3.85,1.301,85.60208333
3/24/2010,4.03,3.6639,1.34,148.3002083
3/25/2010,4.88,2.7472,1.379,144.0041667
3/26/2010,4.47,0.2778,1.418,136.27625
3/27/2010,1.23,-2.42775,1.457,120.816875
3/28/2010,0.53,-3.1389,1.497,105.9277083
3/29/2010,0.16,-1.25,1.536,95.62145833
3/30/2010,0.08,-0.5944,1.576,87.03291667
3/31/2010,0.05,1.625,1.616,81.59291667
4/1/2010,0.41,3.15,1.656,78.1575
4/2/2010,2.21,3.65835,1.697,77.870625
4/3/2010,2.99,4.5972,1.737,82.16666667
4/4/2010,9.2,3.475,1.778,93.616875
4/5/2010,15.23,1.81945,1.818,102.2054167
4/6/2010,8.53,0.8222,1.859,104.78375
4/7/2010,5.11,1.73055,1.899,101.0614583
4/8/2010,0.78,1.0139,1.94,98.48666667
4/9/2010,4.35,1.28055,1.981,94.190625
4/10/2010,1.38,2.68335,2.022,92.75979167
4/11/2010,6.29,2.0472,2.063,93.04666667
4/12/2010,2.71,-0.725,2.104,93.04666667
4/13/2010,1.21,-0.7028,2.144,85.88895833
4/14/2010,5.03,0.1861,2.185,82.45354167
4/15/2010,6.94,1.2778,2.226,79.58833333
4/16/2010,1.59,1.66945,2.267,78.444375
4/17/2010,2.8,0.89165,2.307,76.43979167
4/18/2010,0.87,1.73615,2.348,74.43520833
4/19/2010,1.42,3.1778,2.389,76.43979167
4/20/2010,0.24,5.2111,2.429,78.73125
4/21/2010,0.48,8.60555,2.469,87.03291667
4/22/2010,0.29,10.7611,2.51,106.2145833
4/23/2010,6.52,10.75,2.55,154.8841667
4/24/2010,14.18,3.41665,2.59,237.0508333
4/25/2010,0.46,0.70555,2.63,208.706875
4/26/2010,0.34,3.0833,2.669,174.3527083
4/27/2010,0.1,6.35,2.709,163.4727083
4/28/2010,0.48,9.6222,2.748,173.7789583
4/29/2010,0.04,10.44725,2.787,202.9835417
4/30/2010,0.28,11.22775,2.826,237.0508333
5/1/2010,0.08,11.89725,2.865,270.2610417
5/2/2010,0.29,12.71945,2.903,312.0597917
5/3/2010,0.21,11.59445,2.942,360.729375
5/4/2010,0.11,11.02225,2.98,397.94875
5/5/2010,0.05,11.3528,3.017,397.94875
5/6/2010,0.13,11.96945,3.055,395.0870833
5/7/2010,0.06,12.0222,3.092,406.5372917
5/8/2010,1.88,11.2222,3.129,409.3989583
5/9/2010,0.04,8.94445,3.165,377.9064583
5/10/2010,0.18,9.025,3.201,346.4175
5/11/2010,1.82,7.90555,3.237,317.7866667
5/12/2010,2.17,8.94445,3.273,286.2941667
5/13/2010,15.28,7.2806,3.308,285.7204167
5/14/2010,9.18,4.01945,3.343,326.3752083
5/15/2010,3.51,3.225,3.377,276.845
5/16/2010,9.03,5.25275,3.411,227.6052083
5/17/2010,12.63,3.5667,3.445,236.19375
5/18/2010,2.26,4.9167,3.478,222.1652083
5/19/2010,0.94,7.575,3.511,195.8258333
5/20/2010,2.43,10.75835,3.544,191.5297917
5/21/2010,30.4,5.475,3.576,228.1754167
5/22/2010,18.39,3.1278,3.607,303.47125
5/23/2010,7.02,4.00835,3.638,279.1364583
5/24/2010,1.71,7.75555,3.669,254.8016667
5/25/2010,8.74,9.50835,3.699,245.3525
5/26/2010,14.44,6.44445,3.729,285.7204167
5/27/2010,6.75,3.2611,3.758,300.6095833
5/28/2010,1.01,6.4,3.787,255.0885417
5/29/2010,6.02,9.075,3.815,232.4714583
5/30/2010,6.44,5.61115,3.843,232.1845833
5/31/2010,1.32,8.7167,3.87,215.5777083
6/1/2010,0.08,10.38055,3.897,204.70125
6/2/2010,1.18,8.93335,3.923,203.2704167
6/3/2010,0.28,7.7833,3.949,191.5297917
6/4/2010,0.36,7.6111,3.974,174.9264583
6/5/2010,1.36,8.5889,3.998,163.189375
6/6/2010,4.69,8.13335,4.022,161.468125
6/7/2010,2.43,8.05,4.045,159.4670833
6/8/2010,0.75,8.2889,4.068,152.8795833
6/9/2010,1.3,9.46945,4.09,141.71625
6/10/2010,7.27,9.9778,4.112,136.85
6/11/2010,2.43,11.0917,4.133,150.8785417
6/12/2010,6.58,12.0889,4.154,147.15625
6/13/2010,13.52,9.98055,4.173,153.1664583
6/14/2010,2.74,9.3889,4.192,159.1802083
6/15/2010,17.46,6.80835,4.211,164.6202083
6/16/2010,5.99,4.22775,4.229,177.788125
6/17/2010,0.97,8.42225,4.246,156.88875
6/18/2010,3.18,11.75555,4.263,139.9985417
6/19/2010,27.28,7.1306,4.279,154.0270833
6/20/2010,0.84,9.68055,4.294,196.6829167
6/21/2010,0.57,12.05555,4.309,158.8933333
6/22/2010,3.17,11.9722,4.323,146.295625
6/23/2010,3.61,11.38055,4.337,143.7208333
6/24/2010,6.72,10.7222,4.349,139.4247917
6/25/2010,15.36,9.19725,4.361,153.4533333
6/26/2010,14.06,6.12225,4.373,182.0841667
6/27/2010,0.55,8.6361,4.383,173.495625
6/28/2010,0.16,11.05555,4.394,145.7254167
6/29/2010,0.25,13.675,4.403,131.41
6/30/2010,1.47,16.64445,4.412,122.2477083
7/1/2010,0.34,16.84725,4.42,116.5208333
7/2/2010,15.15,16.6222,4.427,111.6545833
7/3/2010,6.32,15.85,4.433,120.243125
7/4/2010,1.96,15.64725,4.439,115.376875
7/5/2010,2.18,15.29445,4.445,109.363125
7/6/2010,0.45,15.8333,4.449,98.48666667
7/7/2010,0.08,17.1222,4.453,89.324375
7/8/2010,0.72,17.29445,4.456,82.74041667
7/9/2010,4.21,19.6472,4.459,79.018125
7/10/2010,9.09,18.6361,4.46,74.151875
7/11/2010,7.42,14.74445,4.461,79.87520833
7/12/2010,0.16,14.2833,4.462,79.58833333
7/13/2010,0.01,14.66945,4.461,68.711875
7/14/2010,0.16,16.0361,4.46,62.985
7/15/2010,0.07,18.1806,4.458,58.405625
7/16/2010,0,19.71385,4.456,54.97020833
7/17/2010,0,21.2583,4.453,51.818125
7/18/2010,0,20.24725,4.449,48.66958333
7/19/2010,0.36,19.00835,4.444,46.09479167
7/20/2010,0.01,17.21665,4.439,43.80333333
7/21/2010,0,17.5667,4.433,41.511875
7/22/2010,0.07,18.6833,4.426,40.08104167
7/23/2010,0.03,19.2639,4.419,38.07645833
7/24/2010,7.32,19.1,4.411,37.219375
7/25/2010,0.2,19.84445,4.402,39.50729167
7/26/2010,2.23,21.575,4.393,35.50166667
7/27/2010,1.76,21.7917,4.383,34.92791667
7/28/2010,3.18,19.9111,4.372,32.63645833
7/29/2010,0.32,18.81665,4.361,32.06625
7/30/2010,4.06,17.7,4.349,31.779375
7/31/2010,13.5,16.6472,4.336,32.34958333
8/1/2010,1.53,14.08335,4.322,39.79416667
8/2/2010,0.3,16.94445,4.308,37.78958333
8/3/2010,0.06,18.47225,4.294,32.34958333
8/4/2010,0.15,20.15835,4.278,29.48791667
8/5/2010,0.22,21.59165,4.262,27.62854167
8/6/2010,1.52,20.1167,4.245,26.16583333
8/7/2010,0.26,17.24445,4.228,25.28041667
8/8/2010,0,16.18615,4.21,24.65
8/9/2010,0.08,18.35,4.191,23.47770833
8/10/2010,0.27,18.97225,4.172,22.790625
8/11/2010,0,19.01665,4.152,21.87333333
8/12/2010,0.07,18.8889,4.132,21.12958333
8/13/2010,0.07,19.5139,4.111,20.41416667
8/14/2010,0.08,19.29445,4.089,19.86875
8/15/2010,0.25,17.93335,4.067,19.23833333
8/16/2010,0.26,14.4889,4.044,18.57958333
8/17/2010,0.07,12.0917,4.021,18.12270833
8/18/2010,0.06,11.0972,3.997,17.86416667
8/19/2010,0.16,12.975,3.972,17.435625
8/20/2010,1.02,16.7389,3.947,17.12041667
8/21/2010,0.81,16.19725,3.922,16.861875
8/22/2010,0.88,14.95275,3.895,16.63520833
8/23/2010,1.3,12.975,3.869,16.405
8/24/2010,0.14,11.88055,3.841,17.350625
8/25/2010,0.07,14.4361,3.814,16.51833333
8/26/2010,0,13.9167,3.785,15.80291667
8/27/2010,0,14.1861,3.757,15.11583333
8/28/2010,0.12,17.41945,3.727,14.65895833
8/29/2010,0,18.825,3.698,14.19854167
8/30/2010,0,17.8389,3.667,13.685
8/31/2010,0,18.49725,3.637,13.398125
9/1/2010,0,19.10835,3.606,13.05458333
9/2/2010,0.02,19.275,3.574,12.79604167
9/3/2010,0,19.0472,3.542,12.4525
9/4/2010,0,19.92775,3.509,12.25416667
9/5/2010,0,19.75275,3.476,12.080625
9/6/2010,0.16,20.09165,3.443,11.910625
9/7/2010,7.55,19.41945,3.409,11.96729167
9/8/2010,9.57,16.3528,3.375,14.056875
9/9/2010,15.31,13.025,3.341,18.46625
9/10/2010,2.74,11.95,3.306,20.18395833
9/11/2010,0.57,13.40835,3.271,16.97875
9/12/2010,0.04,13.725,3.235,15.0025
9/13/2010,0.07,13.70835,3.199,13.94354167
9/14/2010,0.09,15.1833,3.163,13.228125
9/15/2010,0,17.3861,3.127,12.71104167
9/16/2010,0.49,16.99445,3.09,12.33916667
9/17/2010,1.49,16.78885,3.053,12.080625
9/18/2010,3.64,10.70275,3.015,12.2825
9/19/2010,10.12,7.14165,2.977,14.19854167
9/20/2010,1.12,7.4111,2.939,19.15333333
9/21/2010,0.17,7.9639,2.901,16.34833333
9/22/2010,0.24,9.42225,2.863,14.23041667
9/23/2010,0.05,10.15835,2.824,13.08291667
9/24/2010,1.95,10.3139,2.785,12.54104167
9/25/2010,10.94,6.91665,2.746,13.886875
9/26/2010,0.36,8.54165,2.707,18.12270833
9/27/2010,0.26,9.3139,2.667,16.08979167
9/28/2010,0.05,10.5389,2.627,14.34375
9/29/2010,0.1,10.78885,2.588,13.25645833
9/30/2010,0,10.6444,2.548,12.71104167
10/1/2010,0.06,11.29445,2.507,12.31083333
10/2/2010,16.47,6.14165,2.467,15.97645833
10/3/2010,2.03,2.9278,2.427,17.350625
10/4/2010,1.27,2.51665,2.386,15.88791667
10/5/2010,0.41,2.9639,2.346,14.85729167
10/6/2010,0.13,7.51945,2.305,13.65666667
10/7/2010,0.38,9.56945,2.264,13.11125
10/8/2010,0.63,7.5028,2.224,12.62604167
10/9/2010,2.82,5.2333,2.183,12.88458333
10/10/2010,1.47,2.33055,2.142,13.02625
10/11/2010,0.29,2.74445,2.101,13.11125
10/12/2010,0.73,6.5889,2.06,12.569375
10/13/2010,2.13,5.92775,2.02,12.3675
10/14/2010,8.26,3.43055,1.979,13.51145833
10/15/2010,2.09,0.6889,1.938,16.51833333
10/16/2010,0.08,-0.5333,1.897,16.08979167
10/17/2010,1.41,-0.875,1.856,14.25875
10/18/2010,2.05,1.95275,1.816,14.056875
10/19/2010,0.22,2.0861,1.775,14.17020833
10/20/2010,0.62,3.5389,1.735,13.483125
10/21/2010,0.13,6.28055,1.694,12.91291667
10/22/2010,0.08,5.30555,1.654,12.62604167
10/23/2010,0.05,5.17775,1.614,12.39583333
10/24/2010,0.06,6.4472,1.574,12.1975
10/25/2010,0,5.18055,1.534,12.05229167
10/26/2010,0.03,4.74445,1.495,11.88229167
10/27/2010,0.79,6.82775,1.455,11.73708333
10/28/2010,2.93,3.10555,1.416,11.93895833
10/29/2010,1.25,-0.16115,1.377,12.88458333
10/30/2010,0.86,-1.1194,1.338,12.4525
10/31/2010,0.24,1.8889,1.299,11.85395833
11/1/2010,0.93,1.66115,1.261,11.59541667
11/2/2010,2.15,0.41945,1.222,11.88229167
11/3/2010,0.56,0.3417,1.184,11.910625
11/4/2010,3.06,-1.17225,1.147,11.93895833
11/5/2010,4.41,-0.0028,1.109,12.13729167
11/6/2010,3.46,-0.96945,1.072,13.685
11/7/2010,1.24,-1.4111,1.035,13.28479167
11/8/2010,19.94,-3,0.999,13.6
11/9/2010,3.58,-4.5361,0.963,13.82666667
11/10/2010,2.82,-3.925,0.927,13.19979167
11/11/2010,3.06,-3.2139,0.891,12.76770833
11/12/2010,0.85,-1.20835,0.856,12.54104167
11/13/2010,27.99,0.83055,0.821,19.496875
11/14/2010,6.39,2.31665,0.787,47.23875
11/15/2010,7.79,2.09445,0.753,34.64104167
11/16/2010,4.92,0.56665,0.719,33.78395833
11/17/2010,15.69,-0.96945,0.686,30.34854167
11/18/2010,6.52,-1.675,0.653,27.02645833
11/19/2010,3.87,-1.77775,0.62,24.59333333
11/20/2010,12.28,-1.51115,0.588,22.875625
11/21/2010,42.02,0.40275,0.557,37.219375
11/22/2010,15.67,-1.82775,0.526,59.26270833
11/23/2010,32.06,-2.46665,0.495,42.3725
11/24/2010,5.73,-1.81945,0.465,42.085625
11/25/2010,13.02,-1.00835,0.435,37.78958333
11/26/2010,3.3,1.05555,0.406,35.21479167
11/27/2010,7.04,0.21945,0.377,34.06729167
11/28/2010,18.72,-1.5778,0.349,35.21479167
11/29/2010,8.71,-3.1111,0.321,33.21020833
11/30/2010,7.96,-1.3361,0.294,30.631875
12/1/2010,13.12,0.3111,0.267,30.91875
12/2/2010,33.56,-0.15835,0.241,38.36333333
12/3/2010,8.94,-3.19445,0.215,48.66958333
12/4/2010,0.85,-5.9222,0.19,38.93708333
12/5/2010,0.88,-6.51945,0.166,33.49708333
12/6/2010,4.22,-6.04445,0.142,29.77479167
12/7/2010,3.58,-5.5417,0.118,27.455
12/8/2010,10.82,-4.3861,0.096,27.25666667
12/9/2010,0.72,-5.57225,0.073,25.82229167
12/10/2010,2.61,-6.45275,0.052,22.875625
12/11/2010,8.01,-2.5861,0.031,22.04333333
12/12/2010,3.67,-0.07775,0.01,26.0525
12/13/2010,3.45,0.65275,0,27.455
12/14/2010,0.76,-2.4361,0,31.4925
12/15/2010,0.83,-4.64725,0,30.34854167
12/16/2010,1.66,-0.1667,0,28.00041667
12/17/2010,5.4,-1.2889,0,27.656875
12/18/2010,3.67,-11.2639,0,26.424375
12/19/2010,0.55,-19.20555,0,17.23375
12/20/2010,0.2,-21.48335,0,8.588541667
12/21/2010,0.25,-19.21115,0,4.296041667
12/22/2010,0.08,-16.36665,0,5.153125
12/23/2010,0.32,-14.6417,0,7.444583333
12/24/2010,9.24,-10.80555,0,10.30625
12/25/2010,22.63,-4.575,0,14.31541667
12/26/2010,14.25,-3.23335,0,18.60791667
12/27/2010,30.17,-2.91385,0,22.90395833
12/28/2010,23.48,-0.2472,0,28.63083333
12/29/2010,20.67,0.59165,0,46.951875
12/30/2010,7.17,-0.35555,0,87.89354167
12/31/2010,5.69,-2.17225,0,76.43979167
1/1/2011,0.53,-3.9361,0,61.84104167
1/2/2011,0.54,-5.2361,0,50.96104167
1/3/2011,0.55,-6.55835,0,44.37708333
1/4/2011,3.23,-3.6278,0,40.08104167
1/5/2011,4.9,-0.5,0,37.219375
1/6/2011,2.61,0.2278,0,35.785
1/7/2011,6.23,-1.4139,0,36.071875
1/8/2011,5.56,-2.25555,0,35.50166667
1/9/2011,10.47,-1.725,0,34.64104167
1/10/2011,10.93,-0.3861,0,37.219375
